author_experience,repository,caused_TR,problematic_integration,lines_added,lines_deleted,files_changed,programming_language,multiple_languages,num_reviewers,num_comments,num_unresolved_comments,num_patchsets,reviewer_experience,past_TRs,active_TRs,critical_TRs,ci_cd_status,hour,day_of_week,time_since_last_commit,test_coverage,documentation_changes,risk_score
1,iot-controller,1,0,237,165,5,Java,0,4,10,2,1,1,8,2,3,passing,12,Saturday,61,81,0,57.36380623444582
1,message-queue,0,1,165,9,9,Erlang,0,5,15,5,5,1,24,4,3,passing,10,Tuesday,29,67,0,50.489273327809286
2,data-analytics,1,0,369,57,2,C,1,1,11,2,2,2,28,3,2,passing,7,Monday,53,35,1,84.51751160556869
2,iot-controller,0,1,200,43,10,Python,1,5,8,2,8,3,4,5,0,passing,12,Tuesday,37,49,1,48.651149595613646
3,auth-service,1,1,37,140,8,Erlang,0,3,7,5,6,2,13,5,0,passing,11,Tuesday,18,80,0,62.38343617440956
1,data-analytics,1,1,486,120,15,C++,0,5,2,5,1,3,17,2,2,failing,12,Thursday,23,69,1,64.4756040081286
2,iot-controller,1,0,134,45,19,Java,0,1,8,2,7,2,7,4,0,failing,1,Thursday,5,75,0,66.98739915100795
2,iot-controller,0,1,441,159,2,Java,0,4,8,5,2,1,6,0,0,failing,21,Wednesday,44,43,1,50.073263760301145
2,data-analytics,0,1,207,33,1,C,0,4,1,4,6,2,9,5,2,passing,17,Monday,11,93,0,69.43342307013998
1,auth-service,1,0,452,79,3,C++,1,4,8,0,7,3,2,2,0,failing,1,Thursday,16,38,1,68.11679272162137
2,image-processor,1,0,344,140,5,C,1,2,6,0,10,3,17,5,0,failing,15,Wednesday,56,39,1,67.25813202135275
2,payment-gateway,0,0,372,89,9,C++,1,2,20,3,2,2,11,1,0,passing,21,Monday,72,64,0,51.430611373717205
3,iot-controller,0,1,87,184,8,C++,1,3,13,3,3,3,29,2,3,failing,14,Saturday,27,40,0,70.1282208299616
3,image-processor,0,1,300,146,19,C++,0,4,8,3,4,1,7,2,0,failing,13,Monday,12,64,1,52.59996804364457
2,auth-service,0,1,256,34,4,C,0,3,10,5,8,1,5,1,2,failing,11,Tuesday,22,64,0,44.24802121334224
3,payment-gateway,1,0,462,83,18,Java,0,4,10,5,6,1,8,1,1,passing,12,Thursday,19,92,0,48.579761588815025
2,image-processor,0,1,495,17,3,C++,0,3,12,4,5,3,23,5,3,failing,5,Tuesday,70,79,1,51.79328466708887
1,payment-gateway,1,1,447,170,9,Java,0,2,10,3,3,3,6,3,3,failing,18,Friday,40,54,0,65.3959420068656
2,iot-controller,1,1,494,99,19,Erlang,0,4,6,2,10,2,15,4,3,passing,14,Wednesday,5,35,1,69.13360080419125
1,image-processor,0,1,282,23,20,Python,1,2,4,0,10,2,19,1,3,failing,14,Wednesday,16,65,1,37.54301040686081
1,payment-gateway,0,1,204,102,7,C,0,5,18,2,2,2,13,5,2,failing,10,Thursday,14,32,0,76.54647591218841
3,data-analytics,0,1,304,163,19,Erlang,1,4,7,2,10,1,9,1,0,passing,21,Tuesday,63,61,1,74.5876787502892
3,auth-service,1,0,2,49,14,Python,0,4,2,2,7,1,26,0,0,failing,3,Thursday,19,96,1,57.849632619280165
1,data-analytics,1,0,74,155,19,Java,1,5,6,0,1,2,13,0,2,failing,8,Tuesday,5,33,0,63.124386833094775
1,image-processor,0,0,199,91,11,Java,1,4,18,5,3,3,3,1,2,failing,13,Sunday,39,65,0,46.14690663195502
3,image-processor,1,0,95,19,4,Java,0,5,9,4,3,3,1,1,1,failing,22,Monday,39,61,0,45.54567055412363
1,data-analytics,1,1,387,175,16,C++,0,2,10,2,6,1,22,3,1,passing,10,Thursday,17,53,1,65.57284520158818
2,image-processor,0,1,277,51,9,Python,1,1,8,0,9,2,22,0,3,failing,7,Friday,28,32,0,51.021175610162324
2,iot-controller,1,1,405,31,19,C,1,3,6,2,5,2,16,1,1,passing,15,Tuesday,72,88,0,68.46475067574039
3,iot-controller,0,1,219,200,12,Erlang,0,5,13,2,9,3,9,2,3,passing,3,Wednesday,27,52,0,65.20109889987589
2,message-queue,0,1,498,70,16,C++,0,5,8,4,1,3,20,1,2,failing,8,Sunday,37,95,0,63.42557398497299
1,message-queue,0,0,197,80,15,C++,1,5,7,2,10,1,30,5,2,failing,23,Monday,38,48,0,62.84838861948463
2,message-queue,1,1,58,172,20,C++,1,1,9,4,7,2,24,3,0,failing,12,Wednesday,43,70,1,74.21191922773443
2,message-queue,1,1,374,49,19,Java,0,5,3,1,4,3,2,4,1,passing,0,Saturday,39,37,1,69.55697805608449
1,payment-gateway,1,0,351,116,14,Java,0,1,3,3,2,2,8,1,3,failing,20,Thursday,55,61,0,70.96452127151944
2,data-analytics,0,1,192,1,6,Python,0,4,19,4,9,3,17,4,0,failing,13,Friday,56,95,0,54.5908896973151
1,payment-gateway,0,1,399,176,17,C++,1,2,4,5,2,3,25,5,3,passing,8,Monday,43,59,1,76.21779329226938
2,data-analytics,0,1,139,188,13,Erlang,0,4,2,5,1,3,5,1,0,passing,18,Wednesday,61,97,0,59.41923641039957
2,image-processor,1,1,491,80,4,C++,1,5,20,1,6,3,30,1,1,passing,16,Tuesday,53,86,0,58.265805919790935
1,payment-gateway,0,1,485,91,5,Erlang,1,1,3,1,3,1,0,0,1,passing,21,Wednesday,14,67,1,73.8617444294385
3,message-queue,0,1,249,83,20,Python,0,1,18,3,1,1,9,0,3,passing,0,Thursday,4,77,1,40.84755457534395
3,message-queue,0,0,234,50,5,Java,1,3,13,1,10,1,4,3,1,failing,5,Wednesday,7,47,1,39.681805487562485
1,auth-service,1,1,319,124,1,Java,0,1,12,1,3,3,17,2,0,passing,3,Monday,62,45,0,93.58535844500892
1,message-queue,1,1,115,59,17,C,0,5,0,0,7,2,3,5,3,failing,20,Thursday,30,60,0,70.13102011991468
2,message-queue,0,0,253,156,12,Python,1,2,20,0,8,1,15,1,1,passing,18,Monday,12,92,1,47.9475065271973
3,payment-gateway,0,1,391,65,4,C++,0,5,4,2,2,1,26,0,2,passing,16,Sunday,6,81,1,55.84331887704877
1,iot-controller,0,0,145,5,1,C,1,5,15,1,1,3,20,1,3,failing,3,Thursday,15,31,1,45.40371894904928
2,message-queue,0,1,423,34,6,C++,1,3,4,3,8,2,22,1,2,failing,5,Tuesday,36,35,1,64.5469791593201
1,message-queue,1,0,368,128,1,C++,1,1,13,1,7,3,1,1,1,passing,4,Monday,45,73,1,81.31113170594668
1,payment-gateway,0,1,255,123,11,Erlang,0,3,19,1,1,2,17,2,1,failing,14,Thursday,30,30,1,73.11780974024437
2,image-processor,0,1,448,40,19,C++,0,1,1,4,2,1,1,0,1,failing,13,Wednesday,14,50,1,44.45450853021228
3,auth-service,0,0,200,195,18,C,0,3,12,3,1,1,15,0,3,passing,10,Saturday,56,89,0,52.78374658423087
3,data-analytics,1,1,333,95,3,C,1,5,19,2,1,3,4,5,3,passing,11,Sunday,39,65,0,70.17231460779648
2,payment-gateway,1,1,422,148,9,Java,0,4,13,3,4,1,19,2,1,failing,10,Sunday,16,98,0,63.06880883555939
3,auth-service,1,1,292,93,19,C++,1,5,2,1,6,2,29,0,3,passing,19,Thursday,33,62,1,65.00758553176706
1,iot-controller,1,1,48,53,16,Java,0,5,16,4,1,1,12,2,3,failing,14,Monday,8,46,1,72.58572780737727
1,auth-service,1,0,406,88,18,C,0,1,16,0,4,2,12,2,3,passing,17,Friday,47,52,1,80.10024584808973
1,data-analytics,0,0,287,24,18,Erlang,0,3,8,2,2,3,13,3,2,passing,8,Thursday,51,59,0,49.487831736177085
3,auth-service,0,0,197,39,14,Java,0,5,18,0,4,1,8,1,1,passing,23,Thursday,51,47,1,33.20453022671154
3,payment-gateway,0,1,103,46,14,C++,0,5,3,5,7,1,1,3,1,passing,20,Sunday,22,85,1,58.17222761459111
1,auth-service,0,0,96,179,20,Python,0,5,13,5,7,2,16,3,3,failing,9,Saturday,2,60,0,67.95469357830177
3,message-queue,0,1,48,161,15,Java,0,5,6,5,7,3,11,2,1,passing,22,Friday,1,67,0,63.39920609551227
1,data-analytics,1,0,175,71,3,Python,1,3,11,1,5,3,14,4,3,failing,18,Monday,14,59,0,53.63385747384754
2,auth-service,1,0,299,161,13,Java,0,3,8,1,9,3,4,2,0,failing,5,Wednesday,32,59,0,77.85420218468784
1,image-processor,0,0,308,55,9,Erlang,0,4,1,2,7,3,25,0,3,failing,17,Friday,26,73,0,60.58250788641772
3,iot-controller,0,1,117,23,18,Python,0,2,19,4,4,1,3,4,2,passing,6,Saturday,58,96,1,45.08885412722704
2,image-processor,0,0,159,22,4,Erlang,1,3,11,2,9,3,14,3,1,failing,7,Friday,25,82,0,55.69467166551964
2,message-queue,0,1,346,138,7,C++,1,5,13,3,8,3,4,1,0,passing,2,Tuesday,34,55,1,66.6655859370296
3,image-processor,1,0,97,168,12,Erlang,0,3,14,1,10,2,10,1,2,failing,3,Monday,60,85,0,94.09566647846962
2,image-processor,1,0,120,121,20,C,1,4,17,2,4,1,22,1,2,failing,23,Friday,69,51,1,84.94146360744375
3,data-analytics,0,0,379,119,16,C,1,5,8,4,5,2,13,2,1,failing,10,Friday,26,85,0,52.663944738517706
2,data-analytics,0,0,428,136,19,Erlang,0,3,19,3,7,1,14,0,2,failing,11,Saturday,54,75,0,60.808449950077474
3,payment-gateway,0,0,288,2,15,Erlang,1,1,6,2,9,3,13,4,3,passing,4,Wednesday,56,40,1,72.78634337969335
1,image-processor,0,1,301,172,4,Erlang,0,1,17,1,9,3,24,1,2,failing,4,Friday,40,59,0,90.20387874899171
2,auth-service,1,0,412,124,11,C,0,4,12,4,3,3,0,4,3,failing,2,Sunday,44,60,0,88.64608309532323
3,auth-service,1,1,157,178,3,Python,0,4,6,3,5,3,2,5,3,failing,14,Monday,54,71,0,58.858334922212634
2,data-analytics,1,0,376,51,10,Python,0,2,20,5,4,3,18,0,0,failing,19,Thursday,42,66,1,42.59074050055118
1,iot-controller,1,0,469,169,7,C,1,1,20,2,4,1,21,0,2,passing,18,Thursday,43,48,0,79.79414144487475
3,payment-gateway,0,0,310,162,8,C,0,3,7,1,6,3,15,0,3,failing,23,Saturday,22,43,1,66.49321701048157
3,iot-controller,0,1,186,119,2,C++,1,3,1,0,9,2,23,4,3,failing,9,Friday,14,68,1,40.95853507772954
2,image-processor,0,0,279,137,3,Erlang,0,4,15,5,2,1,11,3,2,failing,15,Sunday,55,71,0,47.27808450849439
2,auth-service,0,1,6,77,12,Java,1,3,18,1,8,3,28,3,0,passing,13,Monday,66,74,1,65.40095294279769
2,image-processor,0,1,380,186,5,C,0,3,19,1,8,1,22,0,0,passing,12,Tuesday,70,87,1,57.55523593907574
1,auth-service,0,1,340,33,16,C,0,4,8,3,10,2,15,1,0,passing,19,Tuesday,22,90,0,67.42040611521017
2,message-queue,1,1,89,148,19,Python,1,2,19,2,8,1,18,2,0,failing,16,Tuesday,24,70,1,67.86151063684021
2,auth-service,0,1,95,68,18,Erlang,1,5,7,1,1,3,24,3,2,passing,19,Sunday,5,60,0,61.32148151277669
3,payment-gateway,0,0,249,79,20,C++,0,1,7,3,2,3,17,1,3,passing,0,Monday,45,35,0,68.15598596870142
2,auth-service,0,1,67,81,10,Python,0,1,14,3,5,2,1,0,1,failing,21,Wednesday,51,99,1,54.22755319631041
1,data-analytics,1,1,312,60,4,Python,1,5,11,0,1,3,6,3,0,failing,8,Wednesday,1,73,0,47.24090157434149
1,message-queue,0,1,325,196,9,C++,1,1,9,4,1,3,15,3,2,passing,9,Saturday,63,70,1,73.76921015302537
1,payment-gateway,1,0,57,88,14,Python,1,4,12,0,3,1,2,5,2,passing,6,Saturday,37,37,1,77.58614152683508
2,payment-gateway,0,0,288,134,3,Java,0,1,19,5,10,2,28,2,2,failing,15,Tuesday,5,83,1,40.09747042317361
1,payment-gateway,0,0,468,109,11,Python,1,1,1,1,7,2,9,1,0,passing,2,Wednesday,51,82,1,58.05124394001096
1,data-analytics,0,1,137,35,8,Java,1,1,1,4,6,2,6,3,0,passing,7,Sunday,28,54,0,55.364254895680745
1,data-analytics,0,1,273,75,17,Python,1,4,13,1,5,2,2,3,2,passing,4,Wednesday,26,63,1,53.4955633714483
1,auth-service,1,0,137,145,7,Java,0,5,18,3,4,3,20,4,0,failing,8,Saturday,49,58,1,61.70043646271553
1,iot-controller,0,0,386,101,7,Java,1,4,13,5,5,2,13,4,3,passing,7,Sunday,48,90,1,44.37662115954749
3,message-queue,1,1,298,22,12,Python,1,1,12,3,8,2,5,1,3,passing,20,Saturday,60,89,1,85.50731045121896
2,payment-gateway,0,0,348,121,6,Python,1,4,3,2,6,1,19,4,3,passing,8,Friday,47,91,1,51.69946980390869
3,iot-controller,1,0,92,91,18,Java,0,4,17,0,6,3,16,3,1,failing,6,Sunday,57,43,1,70.39971398381975
2,image-processor,0,1,140,67,15,C,1,5,15,3,1,3,9,0,2,passing,16,Wednesday,22,100,1,45.83097291397351
2,message-queue,0,0,5,117,6,Erlang,0,2,17,4,10,3,0,1,1,passing,13,Tuesday,53,68,0,48.74927111078257
2,payment-gateway,0,1,9,156,4,Python,1,5,11,2,1,1,17,4,3,failing,20,Thursday,20,65,0,54.37473162624982
3,auth-service,1,1,380,75,8,Java,0,2,7,3,2,1,16,0,1,passing,2,Sunday,65,30,1,58.76793465900225
3,auth-service,0,1,215,199,18,C,0,3,11,4,7,2,0,1,2,passing,2,Monday,61,42,0,96.35027528502619
2,auth-service,0,0,243,138,17,Java,0,5,7,2,2,3,24,4,2,failing,3,Thursday,62,95,1,43.02734939165663
3,data-analytics,1,1,382,66,11,C++,0,4,15,5,1,1,18,1,3,failing,18,Thursday,33,81,0,70.04027616387698
3,auth-service,1,1,41,83,13,C++,0,4,6,2,3,1,9,0,2,failing,21,Saturday,9,69,0,78.04992228755235
2,iot-controller,1,1,76,56,11,Python,0,2,9,4,1,1,27,1,2,passing,18,Thursday,36,75,1,49.37858359260194
3,iot-controller,1,1,210,85,16,Erlang,1,1,9,3,5,2,11,1,0,failing,15,Tuesday,13,57,0,54.28465081422764
1,payment-gateway,0,1,124,13,11,C,1,3,3,0,6,3,3,4,2,failing,16,Saturday,19,41,0,63.2695617274813
1,data-analytics,1,0,40,99,1,C,0,4,3,1,3,2,22,1,1,failing,19,Sunday,33,87,1,70.28767739707962
2,iot-controller,1,0,87,145,5,Python,0,4,1,4,7,3,6,2,1,passing,2,Wednesday,49,79,1,68.03811166398972
3,data-analytics,0,1,479,58,1,Java,1,4,6,0,5,1,19,3,0,failing,16,Monday,27,59,1,31.972426448148198
3,message-queue,1,0,418,127,5,C,0,1,2,1,1,1,0,5,1,failing,1,Sunday,18,35,1,79.8419378194693
2,data-analytics,1,1,131,133,2,Java,0,1,9,5,6,1,7,3,3,failing,22,Sunday,36,72,0,79.55383514451547
1,payment-gateway,1,1,78,166,12,C,0,5,7,2,4,2,4,1,2,failing,15,Friday,40,100,0,90.50512115033385
2,payment-gateway,0,0,95,139,12,Erlang,1,1,3,2,1,1,12,1,2,passing,4,Wednesday,68,52,1,65.27061261054935
1,iot-controller,0,1,325,162,1,C,0,4,12,4,9,2,23,5,1,failing,8,Saturday,50,69,1,65.5706248910191
3,auth-service,0,0,46,14,19,C++,0,3,8,2,4,1,6,1,0,passing,13,Friday,43,89,1,34.461899804368386
3,iot-controller,0,0,174,43,13,Java,0,2,3,1,7,2,30,2,1,failing,23,Sunday,9,31,1,43.87732483119236
2,payment-gateway,0,1,175,1,6,Java,1,2,14,4,1,1,14,2,0,passing,4,Tuesday,65,51,1,43.96136361144269
2,data-analytics,0,1,42,196,6,Erlang,0,4,0,0,6,2,8,5,2,passing,23,Wednesday,9,65,1,50.198906159062304
1,image-processor,0,1,303,160,20,Python,1,2,12,0,7,2,7,2,2,passing,20,Sunday,21,69,0,70.6716120686502
3,iot-controller,1,1,35,137,4,C,1,5,11,3,9,3,21,2,2,failing,10,Tuesday,21,83,1,58.32684110399153
1,image-processor,1,1,101,118,17,Java,1,1,14,4,5,2,3,2,3,failing,0,Monday,5,85,0,84.54840645416692
1,auth-service,1,0,187,121,1,Erlang,0,1,4,2,3,2,11,2,2,failing,17,Sunday,12,69,0,84.20029035804899
3,message-queue,1,0,382,7,1,Python,0,1,3,2,5,3,18,2,2,passing,2,Sunday,40,55,0,59.45014655875033
1,iot-controller,0,0,155,189,9,Erlang,1,2,15,0,4,1,8,1,0,passing,20,Monday,66,82,1,66.50453977640171
1,message-queue,0,1,81,134,11,C++,0,2,18,3,4,2,10,2,1,passing,23,Friday,4,35,0,93.5493800389964
2,data-analytics,0,1,155,77,17,Erlang,1,5,3,1,9,1,19,1,1,failing,17,Wednesday,17,67,0,60.95442170110285
1,message-queue,1,0,4,139,6,Python,1,1,4,2,7,1,18,0,2,failing,19,Wednesday,23,71,1,70.92043142012558
3,auth-service,0,1,205,166,1,Erlang,0,2,18,1,1,2,14,1,1,failing,10,Tuesday,29,92,0,54.989213365086854
1,data-analytics,1,0,6,148,15,Java,0,3,15,5,2,2,7,5,0,failing,4,Monday,68,86,0,77.13449181563925
1,data-analytics,0,1,271,21,4,Python,1,4,17,4,5,1,4,1,3,failing,4,Tuesday,32,54,1,51.53148522183143
1,auth-service,0,1,436,112,17,Erlang,1,2,10,3,9,3,4,5,3,failing,15,Friday,23,91,1,69.21856375122172
2,payment-gateway,0,0,83,45,9,Python,1,1,5,2,3,2,18,0,0,passing,21,Saturday,29,77,0,49.89093868041061
1,message-queue,0,0,120,144,19,Erlang,1,1,4,1,1,1,11,0,1,failing,0,Thursday,26,71,1,71.66257184491401
2,iot-controller,1,1,144,166,12,C,0,2,8,2,1,1,6,2,2,failing,1,Tuesday,61,53,1,63.233592067248765
1,data-analytics,0,0,57,118,2,Erlang,1,5,12,4,10,1,20,0,0,passing,19,Saturday,54,74,1,67.35870249020107
3,data-analytics,0,1,259,73,9,Erlang,0,1,2,5,3,1,11,0,3,passing,13,Wednesday,42,85,0,57.361533517136685
2,message-queue,1,1,153,113,15,Erlang,0,5,16,4,1,2,7,2,0,passing,18,Saturday,34,36,0,77.64289471989264
3,message-queue,0,0,489,78,15,Python,1,5,1,2,2,3,26,4,1,passing,5,Friday,5,89,0,42.506954463842234
1,iot-controller,1,1,70,142,18,C,1,2,2,5,4,1,15,2,2,failing,21,Saturday,41,83,1,82.40672958366247
1,auth-service,1,1,131,184,17,Java,1,4,1,2,1,3,0,1,1,passing,23,Friday,52,93,0,89.01328885017443
2,payment-gateway,1,0,16,43,13,Python,0,3,1,3,4,2,8,5,0,passing,12,Friday,61,54,0,66.82305731878985
2,payment-gateway,0,1,159,50,6,Java,0,1,13,4,5,2,26,1,1,failing,12,Wednesday,25,35,0,56.42085561699083
1,iot-controller,0,0,334,185,5,Java,0,2,12,3,9,2,3,5,3,passing,16,Saturday,36,48,1,49.737750979054
3,image-processor,1,0,311,128,1,C++,0,4,17,0,8,2,4,4,0,passing,3,Tuesday,70,36,1,75.78224455404934
1,auth-service,1,1,409,90,9,Java,1,2,14,0,10,2,19,4,0,passing,19,Friday,72,85,1,69.33858853065333
3,data-analytics,0,0,300,91,7,Erlang,1,2,19,2,9,3,13,3,1,failing,20,Wednesday,39,84,0,47.40984538398471
1,image-processor,0,0,350,43,7,Erlang,1,5,7,3,4,3,11,2,0,failing,17,Tuesday,7,91,1,40.14563134019865
3,auth-service,0,0,371,156,10,Erlang,0,3,17,4,3,3,21,1,2,passing,21,Saturday,58,58,0,65.04976700813675
3,data-analytics,0,0,324,52,3,Erlang,0,5,11,0,2,1,21,4,0,passing,19,Saturday,66,93,0,38.83701591916696
1,payment-gateway,1,1,249,144,8,C,1,3,17,3,5,1,10,0,0,failing,12,Monday,62,100,1,78.5177701368053
3,auth-service,0,1,458,23,6,C,0,5,11,0,8,2,21,3,2,passing,18,Sunday,1,74,0,72.6478766749478
3,iot-controller,1,0,111,139,5,Java,0,1,12,5,3,3,4,5,1,passing,15,Tuesday,55,42,0,67.0909966345187
3,data-analytics,1,1,122,94,14,Erlang,1,4,17,5,2,1,21,5,3,passing,9,Friday,29,74,0,74.69326886229973
1,auth-service,0,0,107,51,15,Java,0,5,14,2,8,3,23,1,2,passing,1,Saturday,42,35,1,59.18016326847512
2,image-processor,0,0,153,3,17,Python,0,2,18,3,10,2,18,5,2,passing,16,Monday,13,53,0,46.97088224640285
2,image-processor,1,0,372,161,17,Erlang,0,2,9,0,5,1,23,0,0,failing,19,Sunday,45,68,1,70.44474638398871
2,data-analytics,1,0,311,78,17,Erlang,1,2,10,3,6,1,7,0,0,passing,12,Monday,15,54,0,65.79379394961863
2,iot-controller,0,1,29,73,4,Python,0,4,16,4,4,1,12,2,1,failing,16,Thursday,67,97,0,37.9454852900267
1,image-processor,1,1,387,3,2,Python,1,5,9,5,4,3,3,5,2,failing,0,Wednesday,1,44,0,60.86808584202247
1,payment-gateway,0,0,326,33,4,Erlang,1,4,12,2,6,3,4,5,1,passing,20,Saturday,35,71,1,63.139968803370216
1,iot-controller,1,0,182,188,1,Erlang,0,5,12,0,3,1,4,2,3,passing,6,Wednesday,33,54,1,68.57191382149435
2,data-analytics,0,0,242,144,5,Java,1,1,20,0,2,3,25,2,3,passing,18,Sunday,68,57,0,46.492386851842404
1,data-analytics,0,0,25,108,5,C++,1,3,7,4,2,1,6,5,2,failing,13,Friday,40,31,0,54.68221529870826
3,message-queue,0,1,196,19,2,Python,0,5,2,5,6,2,27,1,0,failing,8,Friday,60,35,0,48.87528128466362
1,message-queue,0,1,36,15,15,C++,0,2,15,2,1,3,8,2,1,passing,12,Tuesday,10,94,1,47.33290258958791
3,auth-service,0,0,434,110,7,Python,1,4,13,3,10,1,5,3,1,failing,3,Wednesday,32,93,0,51.965737287990535
1,auth-service,1,1,471,128,6,Erlang,1,5,16,0,1,2,20,0,1,failing,7,Wednesday,34,73,1,65.22370849424632
2,iot-controller,1,1,128,95,19,C,0,3,19,0,2,2,13,3,2,failing,15,Thursday,52,48,0,57.900479913538646
1,data-analytics,1,1,437,114,4,Java,0,2,3,0,6,2,14,1,1,passing,12,Thursday,70,53,1,53.63173396618704
2,message-queue,0,0,35,121,13,Python,0,2,10,1,8,2,28,3,1,passing,16,Friday,33,77,1,50.09146552592901
1,auth-service,0,0,66,160,6,Python,0,2,10,2,10,2,2,4,0,passing,23,Wednesday,24,56,1,49.988791214292235
1,iot-controller,1,0,468,81,2,Java,1,1,12,5,10,3,5,0,0,failing,19,Sunday,13,84,0,82.26748704908229
3,payment-gateway,0,0,499,38,7,Erlang,0,3,20,1,1,2,30,2,1,failing,23,Sunday,28,96,0,61.761457035679555
1,data-analytics,0,1,381,131,7,C++,0,2,10,3,1,3,20,1,3,passing,5,Monday,53,54,1,63.24715001773859
3,data-analytics,0,0,83,155,15,C,0,2,13,2,4,3,14,3,1,failing,3,Saturday,27,84,0,68.17374876090068
1,message-queue,0,0,377,14,7,Python,0,2,4,3,8,3,30,3,2,passing,20,Friday,5,42,0,45.46957684634597
2,payment-gateway,0,1,250,132,17,Python,1,2,3,2,8,2,3,5,0,passing,4,Tuesday,66,51,0,68.38605672913614
2,message-queue,1,0,246,78,2,Erlang,0,2,15,1,1,3,7,5,2,passing,21,Saturday,59,72,0,75.16889692353551
1,message-queue,0,1,222,57,12,Python,0,3,18,2,4,3,12,1,2,failing,2,Thursday,19,52,1,45.34833532323108
3,payment-gateway,0,1,39,74,6,C++,0,1,15,1,7,2,0,2,0,failing,9,Friday,68,62,0,73.54351493957665
1,payment-gateway,0,0,170,142,1,Erlang,1,5,6,1,6,1,20,4,0,failing,18,Thursday,61,46,1,62.645120972401386
3,payment-gateway,0,1,295,169,15,C++,0,2,1,1,6,2,8,1,1,failing,18,Friday,6,62,1,83.8060089585963
2,payment-gateway,0,0,334,93,20,C++,1,1,16,2,8,1,17,3,0,failing,22,Wednesday,51,72,0,62.732346121615016
3,payment-gateway,1,1,119,175,6,Python,1,5,2,4,9,3,5,5,2,passing,9,Saturday,62,65,1,67.25466333355774
2,payment-gateway,0,1,186,95,15,Java,0,2,4,2,5,3,20,1,3,passing,5,Saturday,2,45,0,59.09114431155074
2,auth-service,1,1,213,26,4,C++,1,3,5,4,9,3,17,3,2,passing,13,Friday,56,51,0,79.3878072213994
3,message-queue,1,0,400,198,9,C,1,4,4,3,3,1,2,4,2,failing,20,Friday,36,57,0,76.26908058118968
2,payment-gateway,0,1,348,31,5,C++,1,3,5,4,4,3,26,3,2,passing,5,Monday,13,36,1,66.27873295622902
3,iot-controller,1,0,242,107,18,C,1,1,13,3,9,2,28,4,3,failing,14,Saturday,32,78,0,94.79815106326762
1,message-queue,0,1,494,106,13,C,0,4,5,0,1,1,0,5,1,passing,2,Monday,71,85,0,64.70464111312269
1,iot-controller,1,0,263,65,5,Erlang,0,4,9,0,2,2,27,1,3,passing,19,Tuesday,59,71,0,52.41722044205504
3,iot-controller,1,0,495,70,1,C++,1,4,6,4,6,1,5,3,1,failing,7,Sunday,46,62,0,77.075906077957
3,data-analytics,1,0,161,4,10,Erlang,0,4,7,1,9,3,9,4,0,failing,13,Tuesday,39,56,1,51.32232768263684
3,data-analytics,0,0,387,94,6,Python,0,1,7,3,1,1,29,5,2,failing,0,Monday,3,91,0,37.66293683439978
3,iot-controller,0,1,398,92,7,Python,1,5,11,2,1,1,30,1,2,failing,17,Thursday,30,41,0,49.09988131290759
2,iot-controller,0,0,490,59,16,C,1,2,7,3,7,1,26,2,1,failing,3,Monday,31,80,1,64.15308400270435
2,data-analytics,1,1,451,19,4,Python,0,1,9,1,6,3,11,1,2,passing,4,Thursday,45,99,1,61.66508260976101
1,data-analytics,0,0,95,133,5,C,0,2,10,4,1,3,16,2,2,failing,3,Monday,45,52,1,50.384644876122024
2,auth-service,1,1,341,64,11,C++,0,4,20,5,5,3,11,3,3,failing,21,Wednesday,61,87,0,82.13878529508128
1,payment-gateway,1,0,88,172,19,C,1,5,13,3,3,1,24,4,2,failing,19,Thursday,14,89,1,84.68549903206107
3,image-processor,1,1,327,2,19,C++,1,5,3,1,4,2,15,1,0,passing,9,Saturday,1,85,0,63.126784116202174
2,payment-gateway,0,0,209,63,19,Erlang,0,1,10,1,7,1,1,4,2,failing,9,Sunday,68,80,1,68.28812991313106
2,auth-service,1,1,51,197,7,Erlang,1,1,19,4,2,1,0,3,1,failing,7,Friday,60,87,0,90.16275964271139
3,message-queue,0,0,207,168,7,Python,1,4,17,1,3,2,6,0,0,failing,18,Tuesday,58,72,0,42.73926382261906
2,data-analytics,0,1,71,24,17,Python,1,5,8,3,9,3,20,3,3,passing,22,Monday,59,92,1,59.26590416029653
2,image-processor,1,0,247,3,19,Erlang,0,2,2,2,10,1,3,2,3,failing,4,Friday,7,38,0,85.7682013132285
1,iot-controller,1,0,460,176,13,Python,0,1,20,0,2,2,29,3,0,failing,3,Tuesday,50,72,1,57.14948049987099
3,payment-gateway,1,1,404,43,19,C,1,2,0,0,9,3,19,1,2,failing,6,Thursday,30,38,1,73.11911169132215
3,auth-service,0,1,293,61,7,C++,1,2,19,4,8,3,29,1,3,failing,21,Tuesday,47,70,1,64.3108735086434
3,payment-gateway,0,1,83,80,5,Python,0,1,18,4,4,2,6,2,2,failing,23,Friday,11,95,0,56.911825636330576
2,iot-controller,1,0,379,48,2,C++,1,4,4,3,4,3,28,3,0,failing,23,Thursday,47,75,1,55.6732915362657
1,iot-controller,0,1,322,103,15,Erlang,0,2,1,3,5,3,9,1,3,failing,2,Friday,9,65,1,63.72091498575022
2,payment-gateway,0,1,433,149,15,C++,1,5,8,2,2,2,0,4,3,failing,20,Thursday,66,75,0,73.1503229365649
3,data-analytics,0,1,76,20,18,Erlang,1,2,14,4,9,1,9,5,0,failing,11,Monday,14,55,0,63.25707387981432
