commit_id,repo,lines_added,lines_removed,files_changed,commit_timestamp,commit_hour,is_friday,is_weekend,after_hours,unresolved_comments,reviewers_count,patchsets_count,repo_trs_count,unresolved_trs_count,risk_score,risk_level
252eaf66174708b81e5a87ba7ff02188d8acd92b,frontend-app,4,0,3,2024-08-07T15:02:38.993062,15,0,0,0,1,2,8,4,3,28.49,Low
528ef9c7b528640a45b4a9311badf021ad572a48,libclient,29,57,4,2024-05-06T17:02:38.993062,17,0,0,0,0,1,2,15,2,32.51,Low
da6e618d83bf231c9e31b8a8a131565855306505,rpcppg2,1,27,1,2024-04-18T05:02:38.993062,5,0,0,1,0,1,5,17,2,26.88,Low
a977ba880eec2b79b931ef689ce742af9405b1e4,rc,172,1,1,2024-11-17T11:02:38.993062,11,0,1,0,0,1,1,5,1,32.98,Low
f754215a90e14ae63ad1269bd6e4a25c5b629294,libclient,14,8,2,2024-08-07T11:02:38.993062,11,0,0,0,0,3,1,6,4,16.74,Low
b675c192b39468d458ccbb42887b0bf9a1165830,core-utils,102,76,5,2024-08-23T06:02:38.993062,6,1,0,1,1,3,8,5,2,51.34,Medium
55cc3eaad2189e017a9dba73a6094a35be1567f9,rc,61,151,3,2024-06-08T05:02:38.993062,5,0,1,1,0,1,8,7,1,42.99,Medium
8fb6dd36a507f1ba9f2bf3945555b5d09000c7d7,core-utils,17,29,2,2024-05-20T06:02:38.993062,6,0,0,1,0,2,4,2,0,21.82,Low
2454627c80be07914c3c2ddfa57521f5005f76e2,frontend-app,9,1,1,2024-11-16T14:02:38.993062,14,0,1,0,1,1,12,7,0,34.16,Low
8f6f237caf47cc6d0e16bdbb902dcbc169dbf706,rpcppg2,74,20,1,2024-03-21T07:02:38.993062,7,0,0,1,2,2,3,15,7,31.76,Low
f897de76657f86a8e8e2c08bb5db5fa933a1ba65,rpcppg2,63,25,1,2024-05-08T12:02:38.993062,12,0,0,0,0,2,1,10,0,16.84,Low
851f8fff69f777017b70a711f5050cb8f3af8e8a,core-utils,43,11,9,2024-05-24T13:02:38.993062,13,1,0,0,0,1,5,8,0,43.21,Medium
e611da5294f5b02dfa505bad83d2c7687c5103a5,rpcppg2,105,1,1,2024-05-25T13:02:38.993062,13,0,1,0,0,4,3,20,3,27.4,Low
a072db4838bcdfc56cbd1db5d041699c6bd84731,frontend-app,175,16,7,2024-09-28T12:02:38.993062,12,0,1,0,2,2,2,8,1,52.18,Medium
d0829d2d64de0d0639cb9a5ee226d2f818731118,core-utils,115,303,15,2024-10-15T10:02:38.993062,10,0,0,0,1,2,1,9,1,50.82,Medium
23aa97f0fdeb58ef1d1dc582d674fa386b2f3ae1,rc,23,9,1,2024-06-29T15:02:38.993062,15,0,1,0,0,3,1,5,0,21.42,Low
c34464dbee828d8f6e14cbeaa1d082bf02c887a5,libclient,108,25,1,2024-10-28T08:02:38.993062,8,0,0,1,0,4,1,19,11,21.96,Low
cbe35691589de13dca6e1fc5dbf4198f67505bdd,core-utils,157,94,15,2024-09-06T07:02:38.993062,7,1,0,1,0,3,1,7,0,48.72,Medium
563839d9f3aadd1922a460775a001a494e2778a3,rpcppg2,8,12,1,2024-10-13T14:02:38.993062,14,0,1,0,1,1,3,10,5,35.53,Low
220ed42a93c1931fa8f2f1c4260b7f2e908d0e33,libclient,98,0,2,2024-09-13T21:02:38.993062,21,1,0,1,0,2,2,18,9,35.94,Low
bfa85e979452301cde2e5ac3208a3164367dc339,rc,358,10,8,2024-05-23T10:02:38.993062,10,0,0,0,0,1,1,6,2,52.87,Medium
3e1a4c1e86ba193ce95d99211f7eae3702a7f577,rpcppg2,49,164,3,2024-05-11T16:02:38.993062,16,0,1,0,0,2,7,16,2,46.77,Medium
995cb8d7ea02e1ebbbb9b1a5534ba8622a356f4b,frontend-app,59,24,3,2025-01-24T08:02:38.993062,8,1,0,1,0,1,2,9,1,37.18,Low
d187e6fea75200edde6e83d260be6b0998cffd10,libclient,31,23,2,2024-12-10T08:02:38.993062,8,0,0,1,1,3,5,13,5,31.69,Low
03ac24756a8d72dfb2474d8a843a069b2931e9f9,rpcppg2,15,14,1,2024-05-04T17:02:38.993062,17,0,1,0,0,3,1,13,1,21.21,Low
3d3dfd9ed1991ae2860c7e7e34ec9bbcbe6d28c4,core-utils,275,13,22,2024-07-19T11:02:38.993062,11,1,0,0,0,2,1,4,0,48.03,Medium
2428f7bcdbfb3e3a6a518967a50d6ddb20d46e20,rpcppg2,173,178,6,2024-05-16T19:02:38.993062,19,0,0,1,0,4,1,25,3,44.82,Medium
92dd3f00faf7b547f5206ca736f26fb384519569,frontend-app,16,18,1,2024-06-23T11:02:38.993062,11,0,1,0,0,4,17,8,0,23.78,Low
35d7281fc40cedd705fcda4f0e6f851b0f446cac,libclient,17,6,1,2024-03-15T10:02:38.993062,10,1,0,0,1,2,1,15,0,22.53,Low
816df925e654d5ab90719dfebd0cba1e8127ef43,rc,208,62,3,2024-11-14T15:02:38.993062,15,0,0,0,1,2,10,7,0,34.9,Low
407bc6d931dd42a971cd061eaf56a8979fb7a067,rc,52,38,2,2024-04-12T06:02:38.993062,6,1,0,1,0,3,1,6,3,28.86,Low
a82ac2b8b7041a85abb6c93f94660ef7b2575398,frontend-app,44,74,16,2024-08-12T07:02:38.993062,7,0,0,1,0,3,1,5,0,37.71,Low
1f3aedce07ad93ab6c2f3e9523451e0bc9d19233,libclient,65,29,1,2024-05-15T00:02:38.993062,0,0,0,1,1,2,4,15,9,27.6,Low
7eabc5b8f8ec4b34475a5b93d2735e39ec611be3,libclient,74,56,11,2024-10-29T14:02:38.993062,14,0,0,0,1,2,1,12,3,41.78,Medium
a5e93f4a9d5d3684e6f419f94caf5e121b7fee31,core-utils,2,10,13,2025-02-26T18:02:38.993062,18,0,0,1,0,3,6,3,0,34.27,Low
5343e46319a40b807168f53e88e4cf806c157a56,rpcppg2,7,32,2,2024-03-04T08:02:38.993062,8,0,0,1,0,1,2,5,1,27.63,Low
a840be00253e0ebc7e662b6ca4da4e9eeffdaf6d,frontend-app,174,31,7,2024-07-11T00:02:38.993062,0,0,0,1,0,1,2,5,0,42.63,Medium
f21bd09fc108c125fe2b34efed6a909f8efdbfca,core-utils,0,3,4,2024-12-07T10:02:38.993062,10,0,1,0,0,4,6,8,0,32.77,Low
4aa91483b9584d3ce50248a8a1e280bae4d070de,rpcppg2,682,161,6,2024-11-27T12:02:38.993062,12,0,0,0,0,2,1,11,0,60.77,Medium
16a20a6c6e6fc951f8e3035f7feb383d9ce6dc80,libclient,77,27,1,2024-07-01T09:02:38.993062,9,0,0,0,0,1,1,16,4,23.2,Low
f283b91fc3f5cb597eaf6e13a193667b10ea890f,frontend-app,65,14,2,2024-07-02T12:02:38.993062,12,0,0,0,2,3,1,7,2,21.8,Low
297d48438f1967d3a8276c1440497e01390e6bfa,rpcppg2,103,4,2,2024-10-22T09:02:38.993062,9,0,0,0,0,1,1,21,1,22.16,Low
df924b808661d0dc303c541c1f9b0b7af372a292,rc,96,21,2,2025-01-01T14:02:38.993062,14,0,0,0,1,2,2,4,0,23.85,Low
c190c3a51b0711fe71bd32f49107803596ccc89e,rpcppg2,252,54,4,2024-12-21T10:02:38.993062,10,0,1,0,0,3,6,19,9,47.65,Medium
9ee4e0ee260e5cfb273ef00f0afe90db4d7f023a,core-utils,40,3,1,2024-07-29T17:02:38.993062,17,0,0,0,0,1,1,4,0,17.47,Low
d37b73284f6841b504a353a5cf8115d53b2cf0db,rpcppg2,54,44,1,2024-08-29T10:02:38.993062,10,0,0,0,0,1,4,11,0,21.73,Low
3c669479cd2bb7feba1fdc32e23105db49a578a0,rc,2,2,1,2024-06-05T15:02:38.993062,15,0,0,0,0,2,1,9,3,16.69,Low
253f1b006ad2157a0a8bad0d536846e9dde74eed,frontend-app,1,23,5,2024-11-25T09:02:38.993062,9,0,0,0,0,3,1,9,5,30.61,Low
7a3944227d97a6e0e3d8a064f1895061b0f0f385,frontend-app,43,82,5,2024-11-26T14:02:38.993062,14,0,0,0,0,3,4,1,0,30.26,Low
8dd8b19bdcfe2d11e90b2dc8235a1850c84bc395,rpcppg2,280,6,3,2024-12-10T12:02:38.993062,12,0,0,0,1,2,1,16,2,31.14,Low
1e54c5d33417c7a60601dee453dd8097a43d6991,rc,13,29,1,2024-03-24T10:02:38.993062,10,0,1,0,0,4,1,2,0,19.19,Low
c970b8d9226c1a80909abbf57f652af7d9a491e2,libclient,33,57,1,2024-07-09T09:02:38.993062,9,0,0,0,0,2,1,15,8,22.67,Low
dcb9301c3b1f58b9b3e2701c18b97ac6e4fb533d,libclient,9,296,3,2024-04-05T23:02:38.993062,23,1,0,1,0,1,2,11,0,43.8,Medium
f19d97aa3c44175d0ec2e8413e5ae2e8c8596812,frontend-app,3,1,1,2024-12-24T08:02:38.993062,8,0,0,1,1,3,1,8,1,16.92,Low
2fdf90340d527b091fb3a9230abbdfc66c991815,libclient,21,33,3,2024-05-09T17:02:38.993062,17,0,0,0,4,3,1,10,0,21.05,Low
c010091a2b283aeacd4b8fe7ca77823fdacbf110,rpcppg2,249,167,3,2024-08-22T09:02:38.993062,9,0,0,0,1,1,4,21,2,48.5,Medium
929885de3de0539a87f6dea3f7f0f6c4216a19f4,core-utils,20,97,3,2025-02-15T09:02:38.993062,9,0,1,0,0,1,2,6,0,37.41,Low
c7c1f96a57cd4f638fb8c39a9b21a2fbf79591ad,rc,88,32,4,2025-01-19T15:02:38.993062,15,0,1,0,1,1,1,6,0,39.14,Low
3568168ab88ffcf6e3bab22e30c5ca294b7deacb,core-utils,222,59,9,2024-04-03T18:02:38.993062,18,0,0,1,0,2,10,7,3,53.45,Medium
5dfb139672944089fa06b337477787a706edbc82,rc,29,114,8,2024-03-20T10:02:38.993062,10,0,0,0,2,1,7,5,2,46.71,Medium
700dcfb755fe21b384c9c88561123c887fc3730d,frontend-app,43,15,12,2024-06-12T20:02:38.993062,20,0,0,1,0,2,1,3,0,38.05,Low
ff062941690847ad6a846bdc5dae6d0b8047d51e,libclient,25,96,2,2024-08-07T09:02:38.993062,9,0,0,0,0,2,3,15,2,24.92,Low
a609968261759ad57db38b9fa2845073d16aedd3,rpcppg2,253,27,2,2024-10-30T07:02:38.993062,7,0,0,1,1,2,1,11,2,32.51,Low
65a861f0350930039a2f43f3315b24b313375903,core-utils,32,27,7,2024-07-26T08:02:38.993062,8,1,0,1,2,1,1,4,1,48.92,Medium
487553e15ed6234dcae3da9525f668f8ce45de6c,frontend-app,125,87,13,2025-01-31T18:02:38.993062,18,1,0,1,0,1,1,5,1,50.72,Medium
e8efb5b7425ae7b236143b9171b68db85243c998,frontend-app,152,4,2,2024-09-06T11:02:38.993062,11,1,0,0,0,1,1,5,3,34.8,Low
1c66d1a2b0bde86101e8fc6acd11a26c2b87358a,rc,15,37,8,2024-10-13T10:02:38.993062,10,0,1,0,0,4,1,10,1,40.01,Medium
461954bda28476ead741a235dbbfa73415b0a60b,rc,5,58,1,2024-08-22T05:02:38.993062,5,0,0,1,0,3,1,6,0,16.99,Low
2681a57869d27bc46e52a99e9ea72edef70491ff,rc,5,50,3,2025-02-19T17:02:38.993062,17,0,0,0,2,1,1,8,0,28.19,Low
d52133590ed9f785d61e38bb2ada83db3b401741,rpcppg2,89,77,5,2024-07-16T00:02:38.993062,0,0,0,1,1,4,3,15,1,35.67,Low
1d176a0ff2d737f62526536305d77da6a316d77b,rc,5,36,1,2024-04-11T13:02:38.993062,13,0,0,0,0,3,1,3,0,11.48,Low
70a996e3cb96f4273c5d1416e245be1015180f71,core-utils,211,88,6,2024-12-06T10:02:38.993062,10,1,0,0,0,1,1,9,3,50.78,Medium
564a87024cd4aa81c38b020251ceecb85869f733,frontend-app,25,3,2,2024-04-11T09:02:38.993062,9,0,0,0,2,1,1,4,0,23.29,Low
a060e800178c174c888eb69bbfb66b92111ac6c8,libclient,8,35,1,2024-08-05T13:02:38.993062,13,0,0,0,0,2,4,18,0,17.53,Low
be1f63d174587387d03cc0aef6161172933f94c6,rc,65,6,1,2024-05-26T07:02:38.993062,7,0,1,1,0,2,6,2,0,30.97,Low
e0a9b551815ae15dbfc4310c5e21e0e4e1787155,libclient,566,166,9,2024-10-16T16:02:38.993062,16,0,0,0,0,1,2,14,0,57.49,Medium
dbeaa74a54dd3d3f4bb51a75174e210cd40849e2,libclient,70,23,2,2025-01-10T08:02:38.993062,8,1,0,1,0,1,1,18,6,41.48,Medium
0383cc32241f1a5cfe0333e891732e947dcdc583,libclient,154,209,8,2025-01-23T06:02:38.993062,6,0,0,1,0,3,1,20,4,53.18,Medium
fce0a6915609f6bd9bc63262311a66ab1d0f41d3,frontend-app,7,48,3,2024-04-09T11:02:38.993062,11,0,0,0,2,2,7,6,0,30.2,Low
12ab99394d03b25e65ff96c58fbeb643f3ae10f5,rc,27,3,1,2024-09-04T12:02:38.993062,12,0,0,0,0,3,1,12,0,11.23,Low
89c2d2ccc4c794339a1804d57c4538a7dbcae61f,core-utils,81,32,4,2024-03-17T07:02:38.993062,7,0,1,1,0,1,4,10,1,40.41,Medium
0e0fbacf58b461a4b9a36d12128791cbb3df8108,rpcppg2,102,23,1,2025-02-12T05:02:38.993062,5,0,0,1,0,4,1,20,0,15.84,Low
a1807a4f23031776c834c7e23c319ce0cc8fcbe4,frontend-app,4,31,1,2024-05-05T17:02:38.993062,17,0,1,0,0,1,1,9,0,25.03,Low
e147a59a8236ca9014c17f06de6db2dadf4b2877,libclient,8,14,1,2024-09-03T18:02:38.993062,18,0,0,1,1,3,7,15,4,23.32,Low
d52307f9082ea542ec79a9053287d14a7bff3d21,rpcppg2,169,21,2,2024-03-18T06:02:38.993062,6,0,0,1,0,1,1,14,8,35.33,Low
14fdb8170d6478092e33bc7c86a62beb9c183f96,rc,53,40,1,2024-09-07T07:02:38.993062,7,0,1,1,1,1,2,8,1,32.86,Low
0a391a208e78d1c859908bc9365698e498f18c7d,frontend-app,34,40,7,2024-12-20T14:02:38.993062,14,1,0,0,3,3,1,8,2,40.77,Medium
f330ff584972191b845f165da8ae26ceab3413e0,libclient,34,26,1,2024-09-21T10:02:38.993062,10,0,1,0,0,1,1,20,0,27.35,Low
b2d0526873e41b8b175474a6eda00b5d287bf169,libclient,11,13,1,2024-07-07T10:02:38.993062,10,0,1,0,0,2,4,19,3,32.72,Low
89139ee0d329f3cf02e6bb2bf341d42643bdf855,frontend-app,206,18,7,2024-06-05T10:02:38.993062,10,0,0,0,0,1,7,7,5,50.95,Medium
764c2308ab318aa4c7ba77f5b7572428f31f6e2c,rc,15,67,2,2024-12-14T11:02:38.993062,11,0,1,0,2,1,4,7,4,39.97,Low
b732f508901667ae97e0e1e991264df7a118774d,libclient,64,46,8,2025-02-25T06:02:38.993062,6,0,0,1,0,2,1,13,0,37.0,Low
db7fddd011010d1ce2463bb178f53af6ca1155b4,rpcppg2,37,16,1,2024-07-26T11:02:38.993062,11,1,0,0,2,2,7,15,1,32.33,Low
01b718f1ef66fbb1155627e3a75a788083463f70,rc,23,294,5,2024-06-12T20:02:38.993062,20,0,0,1,0,1,1,5,1,41.31,Medium
1b13d6ef19c27348cd13c7f520f780860a58f260,frontend-app,162,43,4,2024-10-19T11:02:38.993062,11,0,1,0,0,3,7,6,0,38.5,Low
1daa874c879e0dbaf92f3d6eb59356e1ef6c632e,rc,491,30,5,2024-04-15T16:02:38.993062,16,0,0,0,0,2,7,5,0,52.94,Medium
7f0ffbce312a2eabe174c0f26cfb24bda5a0205e,libclient,8,22,1,2025-02-06T10:02:38.993062,10,0,0,0,0,2,1,2,1,14.74,Low
75dca0b2e118a93956db885c0b52149fc48f1a07,frontend-app,1,14,1,2024-12-08T17:02:38.993062,17,0,1,0,0,2,2,3,0,24.81,Low
509368c0383ab80553fbe62e706b5a207cc8ff58,libclient,591,205,8,2024-05-21T08:02:38.993062,8,0,0,1,0,1,11,14,1,75.93,High
34e412a456fe8fd4f9e4aa752afe5566cadc6335,core-utils,43,0,1,2024-09-03T10:02:38.993062,10,0,0,0,1,1,7,9,0,23.76,Low
d3cf4de2f062ea54f2d7b050d787cdf322ded528,frontend-app,9,0,1,2024-06-12T11:02:38.993062,11,0,0,0,0,1,8,12,1,22.61,Low
901669100a5534218384481ede31884a77cb2280,core-utils,26,2,1,2024-11-09T07:02:38.993062,7,0,1,1,0,2,2,0,0,22.74,Low
035f79ff3d75fa2dd0d3936a0d33d0396e8d039f,rpcppg2,91,172,3,2024-12-20T08:02:38.993062,8,1,0,1,0,4,2,10,2,35.56,Low
dce5331990793c2f3388ef3e69b05a5573777b53,rpcppg2,1,13,1,2024-05-07T19:02:38.993062,19,0,0,1,0,1,2,16,2,23.07,Low
bcc35e05c31c0139fb94c414043519a28a7ac3bf,frontend-app,28,20,3,2024-04-04T16:02:38.993062,16,0,0,0,1,1,6,7,1,29.74,Low
f6cce315bcfe3eddd4f527b0fb4db9d91b616fd3,rc,41,35,2,2024-11-26T05:02:38.993062,5,0,0,1,0,1,1,12,1,25.58,Low
f86ae6529e08c9afc80c988f3bc237fd4a2bd12a,rc,22,20,1,2024-12-21T21:02:38.993062,21,0,1,1,0,1,1,7,4,28.98,Low
91a127cbd7057e4ab96c522b856f6f67d567b87b,libclient,41,18,2,2025-01-24T14:02:38.993062,14,1,0,0,1,3,1,7,0,22.29,Low
a2d433d910e45d8aef809c7aa9231b216b2041ba,rc,31,7,1,2025-02-13T16:02:38.993062,16,0,0,0,0,1,3,8,4,23.6,Low
c81856d3a779cb0ab3d9d27563fdb32641f644cd,core-utils,109,16,5,2024-12-09T09:02:38.993062,9,0,0,0,0,1,1,6,0,33.92,Low
4f90737a10753d92c61e49315f6f1160618956ab,core-utils,7,7,5,2024-05-07T06:02:38.993062,6,0,0,1,0,1,3,10,1,34.09,Low
aaa6190b2a87eaee1a7fd1b54223f61ea9e7795e,frontend-app,18,20,1,2024-05-04T10:02:38.993062,10,0,1,0,0,2,20,2,0,28.62,Low
c0720a5fc57f1ca30d3e6bdf2cdc17a5923f254e,libclient,128,65,7,2024-05-25T09:02:38.993062,9,0,1,0,0,3,3,13,1,44.49,Medium
b085bda364be66e33c73b3dfd7d59d2c9e7fe6b4,core-utils,1,102,5,2024-08-26T11:02:38.993062,11,0,0,0,0,3,1,6,2,30.64,Low
a99b4d6a255081f86be4c5a3ca3ee6bf3a23999b,rpcppg2,130,18,1,2024-07-25T13:02:38.993062,13,0,0,0,0,2,1,15,2,22.37,Low
3a84f2ba8e70b0005d03c2b851391339889ad20b,libclient,5,16,1,2024-06-10T16:02:38.993062,16,0,0,0,0,1,8,19,14,26.54,Low
40cd5883b3371eed7900113d055d010e82c56d6d,rpcppg2,4,18,1,2024-07-20T23:02:38.993062,23,0,1,1,1,1,1,19,0,26.71,Low
1ba0a8dbd20f510d2d52fb18452a8c138b73fe4c,libclient,37,17,1,2025-01-10T14:02:38.993062,14,1,0,0,1,1,2,13,0,28.35,Low
eb83c946c23da1abfb7176a163ddc8ce666f993e,rpcppg2,241,155,5,2025-01-24T11:02:38.993062,11,1,0,0,0,1,1,6,0,47.47,Medium
44b89f26a14a475e3b89502aa7f309161c1a0076,rpcppg2,46,141,4,2024-05-19T04:02:38.993062,4,0,1,1,2,2,3,23,7,47.16,Medium
d33de65aa6d277d4c055f9b1bdcdc203f2a81c06,rpcppg2,28,15,1,2025-01-05T10:02:38.993062,10,0,1,0,0,3,3,18,3,25.85,Low
d578371c475e6a4e29502b3e160e09c469857bf4,rpcppg2,7,45,5,2024-03-23T04:02:38.993062,4,0,1,1,0,2,2,16,8,45.88,Medium
7454ad740e5064d757c7028d747e145191b64c57,frontend-app,50,0,5,2024-04-12T14:02:38.993062,14,1,0,0,0,2,3,3,1,33.64,Low
efcc5081cf1b1597916476ff99e0127e3f1b813e,rpcppg2,270,7,3,2024-07-15T16:02:38.993062,16,0,0,0,0,2,13,19,2,37.17,Low
87afafe1766d31824c0ab6242591f9dcd36f9988,rpcppg2,44,4,1,2024-10-01T18:02:38.993062,18,0,0,1,0,1,1,20,1,22.44,Low
5b91911833b4f562bc7bfdc4aa826ed9ba09add8,frontend-app,27,35,1,2024-11-11T10:02:38.993062,10,0,0,0,1,3,1,3,0,15.61,Low
c879e12082135c6fe3e1121b8051f6e3845d6c73,rpcppg2,139,277,6,2024-07-28T13:02:38.993062,13,0,1,0,0,2,2,23,15,62.36,Medium
cf32247b60080a0fb77e673525c61a11c75f92b9,libclient,0,11,1,2024-11-04T13:02:38.993062,13,0,0,0,0,2,1,11,4,16.55,Low
d4cc18cacfef7ca497f733f8f687731034fc34b0,rc,35,1,1,2024-08-01T07:02:38.993062,7,0,0,1,1,3,4,9,1,20.25,Low
29706101780f76fbcd784babf1c6dcb2906c142f,frontend-app,97,30,7,2024-05-21T13:02:38.993062,13,0,0,0,1,2,1,9,0,36.63,Low
9d272f1fecf41752d9dc8825c1caa2a1b17bb80e,rc,180,87,6,2024-10-25T12:02:38.993062,12,1,0,0,0,4,10,8,0,41.09,Medium
1e887a156c956cc19cd9f708110ac3eafbcad064,rpcppg2,58,27,1,2024-05-14T11:02:38.993062,11,0,0,0,0,3,1,13,2,14.82,Low
a569511222f627c2ce31ee1bb18b00c1982b543d,libclient,46,8,1,2024-08-25T13:02:38.993062,13,0,1,0,0,3,1,21,0,24.27,Low
bc683cad56700ca1afe5ee94f52c02bc83d32d21,core-utils,9,2,1,2024-09-07T16:02:38.993062,16,0,1,0,0,2,1,6,3,26.52,Low
5bd5d72f6b4144b5cbf12a51ad6eead922709612,frontend-app,27,23,1,2024-08-12T18:02:38.993062,18,0,0,1,0,3,2,6,0,15.17,Low
626aa1f872d0dd85e6ebfbf45b275b92aa617008,frontend-app,8,46,5,2024-07-16T07:02:38.993062,7,0,0,1,1,1,1,5,2,36.79,Low
d8c168020ec8e7b92ab0529e51a0a8f644c61eb5,core-utils,21,1,1,2024-04-20T14:02:38.993062,14,0,1,0,0,1,1,8,2,26.28,Low
30743d7c0a4888110f00366d80b3b244c29044a6,rc,7,19,2,2025-01-11T07:02:38.993062,7,0,1,1,1,2,3,2,0,30.53,Low
733ca3a976125504554ce6d67b97ef76aec0d9d5,core-utils,74,8,3,2024-08-16T14:02:38.993062,14,1,0,0,0,1,1,3,1,36.17,Low
ca2959c332c936d83e4ab6fa5804f14df62a59b3,libclient,3,347,6,2024-06-07T02:02:38.993062,2,1,0,1,0,3,2,21,0,52.63,Medium
77e9962900a965fa25b58318a5ec310c7441e51d,rc,0,165,3,2024-11-20T13:02:38.993062,13,0,0,0,0,2,1,5,0,25.43,Low
c02e22707083c0fe2368131c2cee7e2361f5bfd4,libclient,2,2,1,2024-11-11T01:02:38.993062,1,0,0,1,0,2,1,6,2,16.43,Low
97c96884465e449c001594866f86af81b820ab4e,rc,19,10,1,2024-11-15T12:02:38.993062,12,1,0,0,2,2,5,12,2,30.89,Low
524fe14271d4b6cb1809036bbc7b1d18f602b204,core-utils,41,1,1,2024-06-20T10:02:38.993062,10,0,0,0,0,2,1,4,1,15.94,Low
506b9bea2aa70714a5b50459a52b0efc3e257ffa,frontend-app,12,17,1,2024-03-27T10:02:38.993062,10,0,0,0,0,3,2,8,0,11.63,Low
cc136e7cc9111428795e0648cdaaa3f01d53dad4,rpcppg2,43,21,2,2025-01-30T08:02:38.993062,8,0,0,1,0,1,1,7,3,28.51,Low
b0688a2dd02e657cfecdd8154a7a64046c711616,libclient,0,36,1,2024-12-01T09:02:38.993062,9,0,1,0,1,2,2,19,3,27.45,Low
f84cbbe58052cd0a219c6e96fd59852021def5ab,frontend-app,131,3,3,2024-10-08T10:02:38.993062,10,0,0,0,0,2,5,2,0,26.28,Low
3128c8f9f49479da0cca11bf052608cc8fe24d7a,libclient,93,53,4,2024-09-05T11:02:38.993062,11,0,0,0,0,2,2,18,12,35.63,Low
2fe306457960e7492d1d4fa7383e2713ab68548e,libclient,193,2,1,2024-03-25T15:02:38.993062,15,0,0,0,0,2,4,20,3,26.27,Low
88bd4da7a403d4a770f5c27905566d4700ed808c,rpcppg2,11,22,1,2024-12-14T04:02:38.993062,4,0,1,1,0,4,3,9,0,19.08,Low
047cae958cda8e54dc25ab7bfc15fdbbad7ba182,rpcppg2,32,12,2,2024-07-27T15:02:38.993062,15,0,1,0,0,2,1,5,0,25.39,Low
3184f751e627f16ce07f53a948c0eac6ce59ec19,rpcppg2,42,57,6,2024-10-18T13:02:38.993062,13,1,0,0,2,2,3,10,1,48.39,Medium
d0f0c08a96cfc6890ca5f427fcdc61bf3b6f663b,libclient,213,9,3,2025-01-15T11:02:38.993062,11,0,0,0,2,2,1,11,2,35.1,Low
c75982bf1915860fe9c77e09f84d8af3589bbbd6,frontend-app,0,5,1,2024-05-06T02:02:38.993062,2,0,0,1,0,1,7,8,0,25.4,Low
4ac4b1f92d9520ab60e021b809653e183c5130cb,rc,9,23,1,2024-09-09T14:02:38.993062,14,0,0,0,0,2,1,9,1,16.18,Low
6318e066e441ab2fff3053cf621b01abb1e502e1,libclient,31,19,3,2024-12-12T16:02:38.993062,16,0,0,0,0,1,1,13,1,27.19,Low
d05a54921644f4b833fd38f6889549c14307e087,core-utils,36,56,4,2024-06-11T18:02:38.993062,18,0,0,1,1,3,1,13,1,29.27,Low
27c01e09732c52b226dc3b212b6fc3c83e8bb9f6,rc,38,12,1,2024-11-13T15:02:38.993062,15,0,0,0,1,2,5,9,1,19.98,Low
277e5c08f8cc4363659a43dfdda6f9c263eb90ac,frontend-app,98,13,3,2024-05-11T08:02:38.993062,8,0,1,1,0,1,3,7,0,40.08,Medium
0e58b145fa9ad6bdcf485467c3d6d03af677b577,rc,144,77,1,2024-11-22T16:02:38.993062,16,1,0,0,1,2,1,12,0,30.57,Low
9a9ae05f933a7e47991853fa25e7084dbb8e7c20,rpcppg2,81,32,4,2024-11-20T14:02:38.993062,14,0,0,0,0,2,1,25,1,25.54,Low
294d8dad56d4a61c69f826c9e35c59e0c7d39717,rpcppg2,5,131,10,2024-08-12T07:02:38.993062,7,0,0,1,0,1,2,5,0,39.58,Low
9f7cad344db3324c342ed72f6d907ca53d3f0c72,rpcppg2,70,18,2,2024-08-02T08:02:38.993062,8,1,0,1,0,3,1,13,0,27.02,Low
2bb3141dfe7527d16c69a2ca60f2a66e60608342,rpcppg2,470,9,9,2024-11-17T13:02:38.993062,13,0,1,0,0,4,11,8,1,58.54,Medium
aa38a620889f5a06776a2c0692f8c396a02e78a4,rpcppg2,1,32,1,2024-08-02T22:02:38.993062,22,1,0,1,0,1,2,23,8,33.15,Low
777150c9d6e3182686aecf3086fbeefa1e9bcb68,frontend-app,391,94,18,2024-09-06T09:02:38.993062,9,1,0,0,0,3,1,4,0,51.6,Medium
d3516b2dcca59ab43cfef639b0fd48b4b1baef1a,frontend-app,0,1,1,2024-10-01T13:02:38.993062,13,0,0,0,2,1,8,9,3,27.49,Low
f9875ecdd35f6e6ea1a793a4fe5f1052ad4693de,frontend-app,6,25,5,2025-01-01T09:02:38.993062,9,0,0,0,0,2,1,8,4,30.09,Low
475dfa57ee0c9bdbecaf6fdc39184f573bc2caa4,rpcppg2,101,7,1,2024-12-22T01:02:38.993062,1,0,1,1,0,3,1,17,4,26.78,Low
876852ebcc0211960162780333f7ed5878288a42,frontend-app,43,87,16,2024-12-25T15:02:38.993062,15,0,0,0,0,1,1,5,2,40.04,Medium
d680cfd4fc7f9cc92dc929b80b8ea1e36c027a40,rpcppg2,14,20,1,2025-01-18T15:02:38.993062,15,0,1,0,0,2,1,12,7,30.66,Low
9940d33a752875b1993e89937b1d5ac6d26ec755,rc,120,48,6,2024-05-16T09:02:38.993062,9,0,0,0,1,1,1,3,0,42.28,Medium
a2e6b7a7f245cee6a0186c726a14025c26afd212,core-utils,123,141,13,2024-03-18T10:02:38.993062,10,0,0,0,0,2,1,6,0,41.15,Medium
