commit_id,commit_message_length,repository,lines_added,lines_removed,files_changed,commit_timestamp,commit_hour,is_friday,is_weekend,after_hours,unresolved_comments,reviewers_count,patchsets_count,repo_trs_count,unresolved_trs_count,critical_trs_count,build_failed,programming_language,has_manual_memory_allocation,are_multiple_programming_languages_present,risk_score,risk_level
05e576f9,49,frontend-app,35,28,10,2024-10-21 22:38:35.248102,22,0,0,1,0,2,1,18,3,0,0,Ruby,0,1,39,medium
6971fcbc,74,mobile-app,199,17,2,2024-12-03 21:57:40.705968,21,0,0,1,0,2,7,15,1,0,0,Python,0,1,43,medium
123b9109,42,mobile-app,62,59,1,2024-10-19 23:18:36.384630,23,0,1,1,1,3,1,27,6,0,0,TypeScript,0,1,46,medium
34258210,11,authentication,15,4,1,2024-11-08 20:57:26.874084,20,1,0,1,0,2,1,13,3,0,0,JavaScript,0,0,33,medium
0a780d53,28,data-processing,42,29,2,2024-10-02 14:11:13.193696,14,0,0,0,3,2,1,6,1,0,0,Java,0,0,23,low
78966e31,34,mobile-app,107,22,2,2024-05-22 10:39:36.670382,10,0,0,0,2,3,1,26,1,0,0,C++,1,0,38,medium
08536555,59,mobile-app,36,1,11,2024-05-15 20:44:03.937190,20,0,0,1,0,2,1,17,1,0,0,Java,0,1,29,low
04a4d89a,21,authentication,160,10,3,2024-10-19 11:18:06.082968,11,0,1,0,0,2,1,24,5,0,0,TypeScript,0,0,17,low
dfde50a3,63,data-processing,162,42,1,2024-04-19 13:52:26.474575,13,1,0,0,1,2,1,50,1,0,0,TypeScript,0,0,18,low
f3bef964,49,authentication,153,85,1,2024-08-24 09:56:08.007317,9,0,1,0,0,3,2,12,1,0,0,TypeScript,0,1,37,medium
8c05be99,36,mobile-app,199,1,9,2025-03-01 08:24:44.352762,8,0,1,1,0,0,2,4,0,0,0,Python,0,0,36,medium
3152d8d2,60,authentication,99,57,1,2025-02-27 12:51:15.102877,12,0,0,0,0,1,1,13,0,0,0,Swift,0,0,18,low
ea90adc8,42,frontend-app,33,15,3,2024-11-08 22:39:31.008905,22,1,0,1,0,1,1,7,0,0,0,C#,0,1,38,medium
1d72d6e3,43,mobile-app,274,7,2,2024-05-06 20:33:59.256602,20,0,0,1,3,0,4,14,1,0,0,Python,0,0,37,medium
f041ff59,9,data-processing,108,6,1,2025-02-05 22:48:40.613265,22,0,0,1,2,1,1,23,6,1,1,TypeScript,0,0,49,medium
fc536ad0,58,authentication,1,19,3,2024-06-29 08:50:48.067607,8,0,1,1,0,1,1,7,0,0,0,JavaScript,0,0,32,medium
98417834,31,mobile-app,161,3,1,2025-02-15 07:59:45.382354,7,0,1,1,1,2,1,105,10,2,0,Go,0,0,52,medium
15b29f19,-1,frontend-app,0,33,9,2024-10-01 04:57:16.908820,4,0,0,1,1,0,1,31,3,0,0,C#,0,0,48,medium
e5b17d54,53,authentication,47,9,5,2024-06-28 18:07:25.804319,18,1,0,1,1,3,1,30,2,0,1,Java,0,0,33,medium
3e8d64fd,60,authentication,13,4,1,2024-06-18 14:22:31.736343,14,0,0,0,0,2,1,61,6,1,0,Java,0,0,25,low
abbcbffa,36,mobile-app,70,61,1,2024-09-16 02:24:04.764186,2,0,0,1,0,2,3,3,0,0,0,Python,0,0,24,low
1d2cb5b3,37,frontend-app,21,20,1,2024-07-02 00:24:30.614279,0,0,0,1,2,2,2,10,1,0,0,Python,0,1,41,medium
237464ec,47,data-processing,17,12,1,2024-12-03 09:23:26.821067,9,0,0,0,2,1,1,57,14,4,0,TypeScript,0,0,30,medium
9f20fd62,74,data-processing,229,28,1,2024-10-19 12:54:29.918746,12,0,1,0,1,0,3,31,4,0,0,PHP,0,1,54,medium
08c3d5af,29,authentication,50,139,1,2024-07-06 23:49:43.217689,23,0,1,1,1,1,1,2,0,0,0,JavaScript,0,0,29,low
dd8112dc,40,backend-service,85,16,1,2024-10-25 10:32:31.016685,10,1,0,0,0,3,6,5,1,0,0,JavaScript,0,0,30,medium
bf3bd553,24,authentication,192,8,9,2024-11-03 15:47:15.131243,15,0,1,0,0,2,1,2,0,0,0,JavaScript,0,0,44,medium
49e4c407,23,data-processing,44,1,3,2025-02-18 18:46:01.668649,18,0,0,1,0,1,3,0,0,0,1,TypeScript,0,0,46,medium
378281d6,38,authentication,7,32,1,2024-05-23 14:13:56.176233,14,0,0,0,1,1,1,29,2,0,0,Python,0,1,40,medium
c9f60cdc,9,backend-service,75,27,6,2024-12-05 09:57:59.303583,9,0,0,0,0,2,3,71,21,1,0,Python,0,0,29,low
5392ab24,49,mobile-app,48,21,3,2024-05-10 04:19:47.704826,4,1,0,1,0,2,1,7,1,0,0,JavaScript,0,0,27,low
ed3a268b,-7,frontend-app,3,13,1,2024-04-25 19:34:42.896643,19,0,0,1,3,0,1,12,3,0,0,Python,0,0,43,medium
d51747d1,8,frontend-app,130,3,15,2025-01-16 13:14:22.892799,13,0,0,0,0,1,1,3,0,0,0,JavaScript,0,0,35,medium
441a376a,41,mobile-app,77,6,5,2024-06-30 01:51:49.184922,1,0,1,1,0,3,1,0,0,0,1,Python,0,0,46,medium
ad7bc576,62,backend-service,60,21,1,2024-03-24 13:47:26.055966,13,0,1,0,0,1,7,209,12,4,0,Go,0,0,35,medium
450b9ca3,60,data-processing,15,7,1,2024-05-14 12:50:41.345297,12,0,0,0,0,3,1,13,3,0,0,Ruby,0,0,24,low
083de0a1,23,frontend-app,210,7,1,2024-07-15 09:42:46.093850,9,0,0,0,0,4,1,61,10,1,1,PHP,0,0,32,medium
da4304cb,71,data-processing,58,36,1,2024-12-15 09:39:08.161631,9,0,1,0,5,1,2,27,6,0,0,PHP,0,1,42,medium
47a4ac76,50,backend-service,50,47,2,2025-02-19 10:49:02.907175,10,0,0,0,0,1,1,13,2,0,0,Python,0,1,32,medium
e7950f40,52,mobile-app,67,36,1,2024-05-21 21:03:54.295078,21,0,0,1,0,1,3,32,4,0,0,JavaScript,0,1,39,medium
779fb07b,13,backend-service,58,61,1,2024-07-28 02:18:16.690930,2,0,1,1,0,0,2,96,5,0,0,JavaScript,0,0,29,low
34576f7c,20,backend-service,28,65,13,2024-04-12 12:58:34.752884,12,1,0,0,0,2,1,1,0,0,1,C#,0,0,36,medium
b2828e58,17,data-processing,33,119,6,2025-01-24 22:47:46.720901,22,1,0,1,0,1,2,35,8,2,0,Swift,0,0,31,medium
245575ab,50,frontend-app,14,7,1,2024-04-04 08:49:30.398360,8,0,0,1,0,1,2,11,0,0,1,PHP,0,0,52,medium
a7831f59,11,frontend-app,93,30,2,2024-03-18 12:24:17.859448,12,0,0,0,2,2,9,26,0,0,0,Python,0,1,48,medium
592364ec,29,backend-service,93,58,1,2025-02-28 07:50:02.558573,7,1,0,1,1,3,1,55,5,0,0,Python,0,0,27,low
9e3f63d7,27,mobile-app,40,23,2,2024-07-04 19:40:59.246595,19,0,0,1,1,0,1,17,1,0,0,Java,0,0,28,low
0891177a,35,frontend-app,18,4,3,2025-01-05 14:22:51.947116,14,0,1,0,0,1,1,11,0,0,0,JavaScript,0,0,27,low
2a7646e3,110,frontend-app,136,56,18,2024-03-21 20:54:35.248013,20,0,0,1,3,2,1,16,0,0,1,Python,0,1,47,medium
f951ca60,23,data-processing,72,3,7,2024-06-09 11:21:13.277163,11,0,1,0,0,2,3,0,0,0,0,Python,0,1,48,medium
0eb18fd0,52,backend-service,0,27,2,2024-11-23 08:30:15.964251,8,0,1,1,0,2,1,53,15,2,0,Java,0,0,32,medium
b571b145,86,authentication,55,27,1,2024-06-18 23:29:43.280137,23,0,0,1,0,2,7,5,1,0,0,Go,0,0,19,low
ad39dcc8,-5,data-processing,1,26,1,2024-05-09 18:13:40.171394,18,0,0,1,0,0,1,9,1,0,0,Python,0,1,33,medium
0b8465df,35,authentication,33,60,1,2025-01-04 20:11:37.551650,20,0,1,1,0,2,1,1,0,0,0,Python,0,1,36,medium
cb97825f,30,backend-service,30,196,4,2024-07-20 17:22:19.430219,17,0,1,0,0,1,1,22,6,1,0,Java,0,1,47,medium
ff5ad01e,15,frontend-app,11,18,1,2024-08-11 04:58:25.145658,4,0,1,1,3,2,3,62,17,4,0,TypeScript,0,1,51,medium
32c9ca72,-6,authentication,58,45,4,2024-04-04 07:26:53.561779,7,0,0,1,2,2,2,5,0,0,0,Python,0,0,43,medium
8d83392e,69,backend-service,30,1,1,2025-01-16 02:56:41.196787,2,0,0,1,1,2,2,3,0,0,0,JavaScript,0,1,40,medium
1460d0a1,47,mobile-app,111,18,1,2024-11-05 23:41:08.474294,23,0,0,1,3,0,1,2,0,0,0,Python,0,1,50,medium
4267f5fc,43,authentication,5,24,1,2024-04-25 12:30:58.087671,12,0,0,0,1,2,2,15,0,0,0,TypeScript,0,0,24,low
cf193021,14,frontend-app,108,28,4,2024-07-05 20:51:25.195795,20,1,0,1,0,4,1,19,2,0,0,JavaScript,0,0,28,low
c17fc17d,51,frontend-app,45,28,1,2025-02-03 23:35:45.508679,23,0,0,1,1,2,6,24,1,0,0,JavaScript,0,1,47,medium
9d412a99,67,backend-service,51,23,3,2024-07-17 06:15:34.279742,6,0,0,1,4,3,13,3,0,0,0,C#,0,0,38,medium
599e27f5,46,data-processing,82,27,18,2025-02-19 09:39:15.107504,9,0,0,0,1,2,3,15,4,1,0,Go,0,1,48,medium
c0e15570,107,data-processing,47,9,2,2024-07-27 08:07:19.442499,8,0,1,1,2,2,3,10,0,0,0,JavaScript,0,1,42,medium
c06ab7b6,36,backend-service,60,21,1,2024-09-13 08:35:30.961627,8,1,0,1,0,1,1,12,1,0,0,JavaScript,0,1,32,medium
45bd98ef,32,backend-service,23,77,2,2024-10-31 02:32:10.221277,2,0,0,1,0,1,1,17,1,0,0,Java,0,0,28,low
538cdeed,12,mobile-app,119,80,1,2024-06-13 07:38:34.802255,7,0,0,1,2,0,1,30,3,0,0,TypeScript,0,0,39,medium
6d2dc48f,31,authentication,13,10,1,2025-02-01 12:36:41.067598,12,0,1,0,0,1,2,10,1,0,0,Python,0,0,23,low
ce46c884,49,mobile-app,24,73,2,2024-11-13 01:37:10.551086,1,0,0,1,0,2,1,6,0,0,0,JavaScript,0,1,20,low
1d186db3,36,data-processing,330,66,3,2024-05-18 01:09:43.980518,1,0,1,1,0,1,1,5,1,0,0,C++,1,0,46,medium
a06b15c6,20,authentication,134,6,1,2024-07-04 04:28:08.360721,4,0,0,1,0,0,1,57,13,3,0,Python,0,0,46,medium
4da2ea33,22,backend-service,10,25,1,2024-08-14 09:43:50.616602,9,0,0,0,0,1,3,31,7,2,0,Python,0,0,27,low
5848cd24,84,mobile-app,58,14,1,2024-04-28 21:52:46.250390,21,0,1,1,0,0,2,27,3,0,0,Python,0,1,30,medium
0089677c,41,backend-service,9,0,1,2025-01-06 13:40:33.881318,13,0,0,0,1,3,1,36,6,0,0,TypeScript,0,0,26,low
6910188c,-9,frontend-app,28,12,4,2024-12-13 07:19:08.811940,7,1,0,1,0,0,2,6,1,0,0,Ruby,0,0,31,medium
fa47c886,25,authentication,276,25,2,2024-04-23 05:23:19.864299,5,0,0,1,2,4,1,2,0,0,0,C#,0,0,23,low
e59f3456,39,authentication,17,51,1,2024-05-16 13:09:08.124092,13,0,0,0,1,1,3,5,0,0,0,C#,0,0,21,low
dfb2d4df,-18,authentication,14,65,2,2024-06-02 23:56:00.109618,23,0,1,1,0,2,1,11,2,0,0,C#,0,0,35,medium
df7528ed,50,mobile-app,91,15,1,2024-03-10 01:39:05.460690,1,0,1,1,0,2,3,91,16,0,0,Java,0,0,38,medium
d745c945,84,mobile-app,107,32,1,2024-03-21 03:27:10.511748,3,0,0,1,0,3,1,10,1,0,0,C#,0,0,17,low
cbc73f16,20,frontend-app,21,27,8,2024-11-18 03:45:55.291325,3,0,0,1,0,1,1,5,1,0,0,C++,1,1,44,medium
d4249287,0,authentication,125,92,4,2024-07-03 23:59:40.714960,23,0,0,1,2,1,2,9,1,0,0,TypeScript,0,1,53,medium
1fe4ea04,72,mobile-app,74,67,3,2024-10-16 17:22:26.332161,17,0,0,0,0,1,2,10,0,0,0,C#,0,0,23,low
e1df7849,43,mobile-app,38,13,1,2025-01-13 20:49:13.909995,20,0,0,1,0,3,1,28,5,0,0,JavaScript,0,0,28,low
4aee8473,14,data-processing,58,24,8,2024-12-13 03:48:58.033485,3,1,0,1,0,2,2,0,0,0,0,JavaScript,0,1,34,medium
ba177e80,35,mobile-app,3,0,1,2025-01-29 20:04:36.680709,20,0,0,1,0,3,3,4,1,0,0,TypeScript,0,1,33,medium
c9ce6b27,103,data-processing,16,103,6,2024-09-03 06:31:59.329800,6,0,0,1,0,2,1,38,10,0,0,Python,0,0,38,medium
c1bab5f0,26,mobile-app,73,18,4,2024-12-24 18:24:00.790620,18,0,0,1,1,1,9,73,14,4,0,JavaScript,0,0,43,medium
50526fa2,49,mobile-app,7,31,2,2025-02-05 20:47:03.218945,20,0,0,1,0,3,2,2,0,0,0,JavaScript,0,1,37,medium
7da550f0,51,data-processing,44,60,1,2024-04-18 05:31:03.996882,5,0,0,1,0,1,6,23,6,2,0,C++,1,0,50,medium
c97921a6,48,backend-service,34,3,7,2024-04-15 04:28:27.506762,4,0,0,1,2,3,6,3,0,0,1,C#,0,0,56,medium
86fd3b28,63,mobile-app,2,4,1,2025-01-06 20:52:53.376495,20,0,0,1,1,2,1,9,1,0,0,C++,1,0,32,medium
a002e61b,12,backend-service,3,13,1,2024-07-17 20:46:21.934278,20,0,0,1,1,1,7,27,4,0,0,JavaScript,0,1,52,medium
96f7e357,22,data-processing,127,18,5,2024-06-20 13:16:44.091255,13,0,0,0,3,2,1,0,0,0,0,TypeScript,0,0,26,low
d1219421,-18,backend-service,101,33,1,2024-08-22 16:43:22.784732,16,0,0,0,8,1,4,28,1,0,1,C++,1,1,75,high
d5c8149c,52,authentication,20,14,2,2024-07-18 08:50:56.076164,8,0,0,1,0,1,1,0,0,0,0,JavaScript,0,0,17,low
4ef0c4f9,58,data-processing,125,28,6,2024-10-19 00:31:05.028525,0,0,1,1,0,2,1,15,3,0,0,Python,0,1,35,medium
2306f0ec,-32,data-processing,82,22,1,2024-12-03 07:34:08.102828,7,0,0,1,2,1,1,7,0,0,0,C#,0,1,57,medium
824ae5e9,78,authentication,4,24,1,2024-03-24 11:36:07.992984,11,0,1,0,0,2,1,39,5,1,0,JavaScript,0,0,33,medium
8bc782ae,54,backend-service,57,25,2,2024-09-13 04:17:42.675104,4,1,0,1,0,1,7,33,6,0,0,Java,0,1,35,medium
f871a104,36,data-processing,101,1,3,2025-02-06 03:12:45.430936,3,0,0,1,1,1,1,13,1,0,0,C++,1,1,56,medium
b79b6552,34,mobile-app,10,46,1,2024-07-20 17:07:20.018925,17,0,1,0,0,1,4,4,0,0,0,Go,0,0,36,medium
2bd48f60,61,data-processing,172,44,1,2024-08-15 10:53:25.599483,10,0,0,0,0,2,1,6,1,0,0,JavaScript,0,0,38,medium
7f68cf8a,14,authentication,18,73,6,2024-06-02 17:39:06.348906,17,0,1,0,12,2,1,12,3,0,0,C++,1,0,67,high
f6a30ce6,31,mobile-app,142,22,2,2024-04-27 01:09:48.562765,1,0,1,1,1,2,3,5,1,0,0,Swift,0,1,37,medium
628685f2,9,frontend-app,28,68,1,2024-07-30 08:59:00.285703,8,0,0,1,0,3,1,21,4,0,0,C++,1,0,34,medium
dba025ba,-8,frontend-app,55,17,3,2024-07-21 12:16:39.304545,12,0,1,0,0,1,1,20,5,0,0,JavaScript,0,1,37,medium
bb976138,55,authentication,8,32,1,2024-07-12 10:10:15.080240,10,1,0,0,0,0,2,62,2,0,0,Go,0,0,29,low
abf2d385,20,authentication,60,93,1,2024-11-29 04:01:06.235528,4,1,0,1,1,1,2,21,4,0,0,JavaScript,0,1,45,medium
88fd8b40,29,authentication,117,1,14,2024-06-21 19:17:23.406213,19,1,0,1,6,1,4,28,7,1,1,Java,0,1,68,high
9ac2064a,95,authentication,93,30,4,2024-04-11 15:38:12.211822,15,0,0,0,0,2,1,2,0,0,0,JavaScript,0,0,13,low
a74e3961,54,backend-service,23,5,1,2024-07-10 19:47:08.850885,19,0,0,1,0,3,5,12,3,0,1,C++,1,0,43,medium
cbcb2829,-16,data-processing,31,6,1,2025-03-04 07:07:58.239798,7,0,0,1,0,1,5,8,1,0,0,JavaScript,0,0,32,medium
1bf462f3,12,backend-service,70,23,1,2025-01-25 05:37:39.462413,5,0,1,1,0,2,1,11,0,0,0,Python,0,0,36,medium
4b7956ad,25,data-processing,57,24,1,2024-06-30 19:09:48.827807,19,0,1,1,1,3,3,18,2,0,0,Python,0,1,49,medium
e2cd503f,31,authentication,12,41,11,2025-01-17 18:12:09.942972,18,1,0,1,1,1,3,1,0,0,1,C++,1,1,69,high
65a65808,43,authentication,4,86,1,2024-08-10 13:32:35.531289,13,0,1,0,5,1,11,2,0,0,1,TypeScript,0,0,60,high
fa18b0fe,52,frontend-app,5,6,1,2024-06-15 06:22:13.197068,6,0,1,1,1,1,1,128,21,1,0,Java,0,0,27,low
6c8aadee,21,authentication,172,109,11,2025-02-21 14:31:03.643483,14,1,0,0,0,2,2,8,1,0,0,Python,0,0,25,low
7918eb33,53,frontend-app,99,11,1,2025-02-21 20:38:18.103299,20,1,0,1,0,0,2,22,1,0,0,TypeScript,0,0,29,low
f8fdb1e9,70,mobile-app,61,33,2,2024-09-25 12:58:30.531407,12,0,0,0,0,1,1,22,5,0,0,JavaScript,0,0,15,low
2ec5f3b4,54,data-processing,2,27,2,2024-08-13 16:04:18.226601,16,0,0,0,3,4,3,5,0,0,1,C++,1,0,58,medium
82423afc,7,authentication,43,12,5,2024-03-19 01:58:10.458267,1,0,0,1,5,2,1,2,0,0,0,JavaScript,0,0,41,medium
6b0750cb,53,mobile-app,76,18,9,2024-11-06 18:34:38.949396,18,0,0,1,0,1,3,43,7,1,1,JavaScript,0,0,57,medium
c48e5941,81,mobile-app,10,21,12,2024-09-26 18:42:29.747129,18,0,0,1,1,3,1,11,1,0,0,Python,0,1,31,medium
112c0025,74,frontend-app,28,64,4,2024-11-03 19:27:45.066795,19,0,1,1,0,1,1,11,2,0,0,JavaScript,0,0,37,medium
891a831f,14,mobile-app,368,26,9,2024-07-16 11:29:08.313345,11,0,0,0,0,2,5,6,0,0,1,Python,0,1,67,high
b5b9da2d,-5,backend-service,36,9,2,2024-08-18 17:36:59.713323,17,0,1,0,6,0,1,0,0,0,0,Python,0,1,49,medium
1dca9bb5,18,frontend-app,95,33,12,2024-10-27 19:44:25.131879,19,0,1,1,0,2,1,21,4,0,0,JavaScript,0,0,36,medium
dc276a70,81,data-processing,49,62,4,2024-04-07 10:47:25.878137,10,0,1,0,0,2,1,0,0,0,0,JavaScript,0,0,23,low
eb98e174,61,data-processing,221,10,5,2025-02-03 05:13:50.119769,5,0,0,1,1,3,1,10,0,0,0,JavaScript,0,1,51,medium
e5dd0a32,15,mobile-app,0,2,3,2024-08-17 00:31:47.504190,0,0,1,1,18,0,4,41,1,0,1,C#,0,1,90,high
9343a140,71,mobile-app,17,49,5,2024-08-14 11:52:42.480246,11,0,0,0,2,2,1,5,1,0,0,Python,0,0,28,low
c77fc3c7,15,data-processing,402,14,4,2024-06-03 18:48:05.827933,18,0,0,1,2,2,1,38,9,2,0,Java,0,0,38,medium
2659d5a6,33,authentication,130,8,1,2024-04-24 10:49:58.803060,10,0,0,0,0,3,1,14,3,0,0,Go,0,0,23,low
dd5028ad,10,mobile-app,66,50,3,2024-03-12 12:17:04.569591,12,0,0,0,3,1,6,10,2,0,0,JavaScript,0,0,48,medium
6579bef2,104,frontend-app,19,64,3,2024-03-21 03:44:57.007817,3,0,0,1,1,1,1,7,0,0,0,Python,0,1,25,low
4a45afb8,29,frontend-app,4,28,2,2025-01-06 01:53:33.433057,1,0,0,1,3,0,1,7,0,0,0,C#,0,0,36,medium
0516aebd,72,authentication,356,58,7,2024-10-26 01:45:11.690234,1,0,1,1,4,3,2,28,0,0,1,Ruby,0,0,48,medium
b84f11c0,27,authentication,191,22,1,2024-03-30 21:31:28.616633,21,0,1,1,0,3,1,0,0,0,0,JavaScript,0,0,37,medium
5e51ecff,60,frontend-app,87,89,2,2025-02-19 14:12:06.838908,14,0,0,0,1,2,3,8,0,0,0,JavaScript,0,1,39,medium
aee396a8,-4,mobile-app,20,154,1,2024-06-08 04:05:55.504248,4,0,1,1,1,2,1,7,1,0,0,C++,1,1,49,medium
2513607d,35,frontend-app,18,64,1,2024-12-14 14:57:00.039603,14,0,1,0,0,3,1,44,8,2,0,Python,0,0,27,low
5187e61f,51,data-processing,18,51,8,2025-01-28 22:18:37.449862,22,0,0,1,0,0,1,10,1,0,1,C++,1,0,47,medium
fbd61a73,-7,data-processing,42,18,1,2024-04-03 17:55:22.598383,17,0,0,0,1,1,1,32,9,1,0,Go,0,0,38,medium
1863db4b,26,authentication,92,25,7,2024-12-07 22:31:34.578428,22,0,1,1,2,2,1,2,0,0,1,JavaScript,0,0,46,medium
06fc6ff3,68,data-processing,11,8,1,2024-10-01 15:56:38.707264,15,0,0,0,0,1,1,10,2,0,0,C#,0,0,17,low
808d03c1,61,data-processing,64,31,1,2024-04-11 13:19:01.188898,13,0,0,0,1,2,1,19,0,0,0,Python,0,0,33,medium
97eea288,14,backend-service,130,33,15,2024-05-14 06:14:30.634266,6,0,0,1,1,2,1,27,0,0,0,JavaScript,0,0,49,medium
6f788ec2,6,mobile-app,31,123,10,2025-02-26 05:29:33.040876,5,0,0,1,1,2,5,24,0,0,1,Java,0,0,39,medium
1c0c5685,19,data-processing,20,43,3,2025-01-16 03:18:10.199414,3,0,0,1,0,2,1,5,0,0,0,Python,0,0,26,low
e541f055,62,data-processing,27,38,5,2024-12-03 03:24:06.110969,3,0,0,1,1,3,1,10,0,0,1,C++,1,0,35,medium
cf5319e1,9,data-processing,51,28,4,2024-06-12 22:07:23.480014,22,0,0,1,2,1,2,7,0,0,0,JavaScript,0,0,47,medium
643cb947,66,backend-service,16,46,19,2024-04-20 12:26:23.063473,12,0,1,0,3,1,1,49,5,1,1,JavaScript,0,1,62,high
4cc41c13,20,backend-service,239,28,1,2024-10-10 03:12:00.255987,3,0,0,1,4,3,1,10,0,0,0,Java,0,0,27,low
c6fafe5e,0,data-processing,238,12,1,2024-05-08 09:58:02.822797,9,0,0,0,1,1,1,24,3,0,0,C++,1,1,51,medium
94eb26a8,16,data-processing,20,25,7,2024-07-09 14:24:40.347621,14,0,0,0,0,1,3,8,1,0,0,Java,0,0,22,low
5f0368e6,76,backend-service,48,17,2,2025-02-19 23:49:19.965029,23,0,0,1,0,1,1,18,4,0,0,C#,0,0,13,low
af0f09f3,33,data-processing,138,118,2,2024-04-22 07:53:15.054804,7,0,0,1,6,0,11,70,2,0,0,C++,1,0,58,medium
fbca220b,0,data-processing,43,10,1,2024-08-18 21:53:56.811606,21,0,1,1,0,0,1,27,8,2,0,JavaScript,0,0,33,medium
0458806d,37,backend-service,75,15,5,2024-04-01 15:00:50.813174,15,0,0,0,0,1,5,3,0,0,0,Python,0,1,37,medium
155752a3,49,authentication,223,4,1,2024-08-08 17:40:40.387086,17,0,0,0,1,1,1,24,6,1,0,JavaScript,0,0,37,medium
8f75c281,26,backend-service,72,208,1,2024-08-24 16:51:31.308087,16,0,1,0,0,4,3,22,0,0,1,Java,0,0,29,low
5dcc24e3,-13,data-processing,154,30,1,2024-05-29 00:24:59.303056,0,0,0,1,0,2,1,21,3,0,0,TypeScript,0,1,45,medium
3de443d7,61,authentication,270,14,2,2024-08-16 00:59:38.840011,0,1,0,1,0,3,1,5,0,0,0,Java,0,0,41,medium
1b6b4a72,31,data-processing,123,11,1,2024-04-26 21:35:16.614369,21,1,0,1,0,1,1,13,2,0,0,TypeScript,0,1,42,medium
9c351247,40,authentication,59,15,6,2024-09-01 16:13:20.098055,16,0,1,0,0,2,1,2,0,0,0,Python,0,0,22,low
77e51261,31,mobile-app,69,25,1,2024-04-13 19:50:13.762645,19,0,1,1,0,2,2,4,0,0,0,Python,0,0,26,low
9edc92d0,-26,backend-service,224,58,1,2025-03-04 04:14:10.557264,4,0,0,1,2,2,7,2,0,0,0,C++,1,0,50,medium
22c56f82,68,mobile-app,12,12,1,2024-09-19 17:40:20.920709,17,0,0,0,0,1,3,103,24,7,0,C#,0,0,28,low
09d9237f,32,mobile-app,26,41,2,2024-07-04 19:06:47.667603,19,0,0,1,0,2,3,28,5,1,0,TypeScript,0,0,32,medium
7cc3c99c,11,authentication,5,18,3,2024-03-26 07:56:29.130756,7,0,0,1,0,0,4,47,11,3,1,PHP,0,0,50,medium
afadea93,14,frontend-app,16,11,3,2024-04-22 15:24:16.765760,15,0,0,0,10,2,6,59,5,0,0,JavaScript,0,1,63,high
323db59c,66,authentication,43,6,3,2024-11-17 21:17:35.046640,21,0,1,1,0,1,1,34,7,1,0,JavaScript,0,0,35,medium
ec8dd9f0,86,mobile-app,22,35,12,2024-03-30 19:25:53.970235,19,0,1,1,3,3,1,112,24,7,1,Java,0,0,51,medium
bfdb305e,26,mobile-app,68,9,2,2024-10-01 11:29:32.147618,11,0,0,0,0,1,1,2,0,0,1,JavaScript,0,0,46,medium
997fb2e2,51,mobile-app,17,19,1,2024-04-16 18:55:38.081004,18,0,0,1,0,2,1,2,0,0,0,Ruby,0,0,17,low
0f2725b6,25,authentication,130,85,1,2024-10-17 18:01:34.170524,18,0,0,1,2,1,1,13,1,0,0,C++,1,1,57,medium
91d596d5,41,data-processing,136,2,1,2024-10-04 20:16:27.310212,20,1,0,1,3,3,1,41,11,3,0,C#,0,1,51,medium
a1a21fb9,46,mobile-app,127,13,1,2024-11-19 07:39:26.001712,7,0,0,1,0,1,3,44,11,0,1,Go,0,0,39,medium
e0a058be,40,frontend-app,52,172,1,2024-04-19 21:54:17.237172,21,1,0,1,0,3,1,0,0,0,0,Ruby,0,1,25,low
8bd891f7,74,frontend-app,12,22,1,2024-08-04 19:38:12.719388,19,0,1,1,1,2,2,8,0,0,0,Python,0,0,26,low
fca30fe2,31,frontend-app,18,65,4,2024-10-04 13:57:00.805928,13,1,0,0,0,1,3,14,0,0,0,JavaScript,0,0,31,medium
6237a4dc,-10,frontend-app,23,31,12,2024-11-03 04:27:55.884923,4,0,1,1,0,1,2,4,1,0,0,Python,0,1,41,medium
3f0eda7b,53,backend-service,53,193,1,2024-05-02 01:37:32.393507,1,0,0,1,2,1,2,71,13,4,0,Ruby,0,0,42,medium
fc45aac8,86,data-processing,30,77,2,2024-07-27 17:41:43.142975,17,0,1,0,0,1,1,7,0,0,0,Python,0,0,33,medium
18406805,56,authentication,5,105,1,2024-07-09 22:40:40.842579,22,0,0,1,1,0,3,9,2,0,0,Python,0,1,47,medium
69c831d5,48,backend-service,76,25,8,2024-06-07 08:18:13.807455,8,1,0,1,2,1,6,4,0,0,0,TypeScript,0,0,44,medium
c1486547,35,backend-service,106,40,2,2024-05-22 12:37:02.857439,12,0,0,0,1,2,4,6,0,0,0,C#,0,0,26,low
4d392fa8,58,data-processing,118,5,7,2024-03-31 07:15:48.612556,7,0,1,1,0,4,3,32,5,0,0,Python,0,0,35,medium
9bd3c289,14,backend-service,25,8,4,2024-10-21 16:25:07.398355,16,0,0,0,0,2,4,1,0,0,0,Java,0,0,24,low
b816ab19,53,data-processing,133,171,1,2024-03-18 18:11:42.529140,18,0,0,1,0,1,1,14,2,0,0,Go,0,0,35,medium
3b196fe1,35,backend-service,38,113,1,2024-06-13 12:36:44.897828,12,0,0,0,0,4,1,62,13,2,0,C++,1,0,31,medium
dd0f55b3,21,data-processing,69,57,1,2024-12-11 05:39:51.473465,5,0,0,1,2,2,1,35,8,2,0,Java,0,0,29,low
99141b46,1,backend-service,48,19,1,2024-07-11 00:22:36.383034,0,0,0,1,16,1,2,3,0,0,1,C++,1,0,78,high
